04/11/2014,6.2
05/11/2014,-66.5
06/11/2014,-66.5
07/11/2014,28.4
08/11/2014,28.4
09/11/2014,28.4
10/11/2014,28.4
11/11/2014,28.4
12/11/2014,98.5
13/11/2014,98.5
14/11/2014,3.6
15/11/2014,3.6
16/11/2014,3.6
17/11/2014,3.6
18/11/2014,3.6
19/11/2014,120.5
20/11/2014,120.5
21/11/2014,7.6
22/11/2014,7.6
23/11/2014,7.6
24/11/2014,7.6
25/11/2014,7.6
26/11/2014,115.0
27/11/2014,115.0
28/11/2014,62.6
29/11/2014,62.6
30/11/2014,62.6
01/12/2014,62.6
02/12/2014,62.6
03/12/2014,9.714285714285714
04/12/2014,9.714285714285714
05/12/2014,9.714285714285714
06/12/2014,9.714285714285714
07/12/2014,9.714285714285714
08/12/2014,9.714285714285714
09/12/2014,9.714285714285714
10/12/2014,45.42857142857143
11/12/2014,45.42857142857143
12/12/2014,45.42857142857143
13/12/2014,45.42857142857143
14/12/2014,45.42857142857143
15/12/2014,45.42857142857143
16/12/2014,45.42857142857143
17/12/2014,75.28571428571429
18/12/2014,75.28571428571429
19/12/2014,75.28571428571429
20/12/2014,75.28571428571429
21/12/2014,75.28571428571429
22/12/2014,75.28571428571429
23/12/2014,75.28571428571429
24/12/2014,96.14285714285714
25/12/2014,96.14285714285714
26/12/2014,96.14285714285714
27/12/2014,96.14285714285714
28/12/2014,96.14285714285714
29/12/2014,96.14285714285714
30/12/2014,96.14285714285714
31/12/2014,45.142857142857146
01/01/2015,45.142857142857146
02/01/2015,45.142857142857146
03/01/2015,45.142857142857146
04/01/2015,45.142857142857146
05/01/2015,45.142857142857146
06/01/2015,45.142857142857146
07/01/2015,47.285714285714285
08/01/2015,47.285714285714285
09/01/2015,47.285714285714285
10/01/2015,47.285714285714285
11/01/2015,47.285714285714285
12/01/2015,47.285714285714285
13/01/2015,47.285714285714285
14/01/2015,27.714285714285715
15/01/2015,27.714285714285715
16/01/2015,27.714285714285715
17/01/2015,27.714285714285715
18/01/2015,27.714285714285715
19/01/2015,27.714285714285715
20/01/2015,27.714285714285715
21/01/2015,30.285714285714285
22/01/2015,30.285714285714285
23/01/2015,30.285714285714285
24/01/2015,30.285714285714285
25/01/2015,30.285714285714285
26/01/2015,30.285714285714285
27/01/2015,30.285714285714285
28/01/2015,24.142857142857142
29/01/2015,24.142857142857142
30/01/2015,24.142857142857142
31/01/2015,24.142857142857142
01/02/2015,24.142857142857142
02/02/2015,24.142857142857142
03/02/2015,24.142857142857142
04/02/2015,24.428571428571427
05/02/2015,24.428571428571427
06/02/2015,24.428571428571427
07/02/2015,24.428571428571427
08/02/2015,24.428571428571427
09/02/2015,24.428571428571427
10/02/2015,24.428571428571427
11/02/2015,28.0
12/02/2015,28.0
13/02/2015,28.0
14/02/2015,28.0
15/02/2015,28.0
16/02/2015,28.0
